"ID";"Sectoren";"Perioden";"TotaalInkomsten_1";"TotaalBelastingen_2";"TotaalBelastingenOpProdEnInvoer_3";"ProductgebondenBelastingen_4";"NietProductgebondenBelastingen_5";"TotaalBelastOpInkomenEnVermogen_6";"BelastingenOpInkomen_7";"BelastingenOpVermogen_8";"Vermogensheffingen_9";"WettelijkeSocialeVerzekeringspremies_10";"VerkopenVanGoederenEnDiensten_11";"TotaalInkomenUitVermogen_12";"Rente_13";"Winstuitkeringen_14";"OverigInkomenUitInvesteringen_15";"InkomenUitGrondEnMineraleReserves_16";"TotaalInkomensoverdrachten_17";"InkomensoverdrachtenBinnenDeOverheid_18";"InkomensoverdrIvmInternationSamenw_19";"OverigeInkomensoverdrachten_20";"TotaalKapitaaloverdrExclVermogen_21";"Investeringsbijdragen_22";"OverigeKapitaaloverdrachten_23";"TotaalOverigeInkomsten_24";"InvesteringenInEigenBeheer_25";"Subsidies_26";"ToegerekendeSocialePremies_27";"TotaalUitgaven_28";"TotaalBeloningVanWerknemers_29";"Lonen_30";"SocialePremiesTLVWerkgevers_31";"AankopenGoederenEnDiensten_32";"TotaalNettoInvesteringen_33";"TotaalNettoInvestInVasteActiva_34";"BrutoInvesteringenInVasteActiva_35";"Afschrijvingen_36";"VeranderingenInVoorradenInclKos_37";"Afschrijvingen_38";"SaldoAanEnVerkopenVanNietGepro_39";"TotaalInkomenUitVermogen_40";"Rente_41";"InkomenUitGrondEnMineraleReserves_42";"TotaalUitkeringen_43";"TotaalSocialeUitkeringenInGeld_44";"UitkeringenWettSocVerzInGeld_45";"UitkeringenSocialeVoorzieningInGeld_46";"TotaalSocialeUitkeringenInNatura_47";"UitkeringenWettSocVerzInNatura_48";"UitkeringenSocVoorzieningInNatura_49";"TotaalSubsidies_50";"ProductgebondenSubsidies_51";"NietProductgebondenSubsidies_52";"TotaalInkomensoverdrachten_53";"InkomensoverdrachtenBinnenDeOverheid_54";"InkomensoverdrIvmInternationSamenw_55";"TotaalEigenMiddelenVanDeEU_56";"BTWAfdrachten_57";"BNIAfdrachten_58";"OverigeInkomensoverdrachten_59";"TotaalKapitaaloverdrachten_60";"Investeringsbijdragen_61";"OverigeKapitaaloverdrachten_62";"TotaalOverigeUitgaven_63";"BelastingenOpProductieEnInvoer_64";"BelastingenOpInkomenEnVermogen_65";"UitkSocVerzRechtstrDoorWerkgevers_66";"TotaalOverheidssaldo_67";"OverheidssaldoInkomsten_68";"OverheidssaldoUitgaven_69";"TotaalExploitatiesaldo_70";"ExploitatiesaldoOverheidssaldo_71";"NettoInvesteringen_72";"SaldoAanEnVerkopenVanNiet_73";"TotaalAardgasbaten_74";"Dividenden_75";"InkomenUitGrondEnMineraleReserves_76";"Vennootschapsbelasting_77";"WerkelijkeRenteInkomsten_78";"WerkelijkeRenteUitgaven_79"
"25";"10";"2003KW02";"54849";"27807";"14143";"12943";"1200";"13282";"11966";"1316";"382";"17629";"3514";"3220";"745";"1500";"10";"965";"416";"0";"58";"358";"93";"69";"24";"2170";"1036";"82";"1052";"59450";"13306";"10397";"2909";"7899";"1336";"1330";"5156";"-3826";"6";"3826";"-390";"3031";"3021";"10";"24161";"14403";"11563";"2840";"9758";"8484";"1274";"1587";"623";"964";"2784";"0";"585";"1067";"316";"751";"1132";"725";"368";"357";"1185";"133";"0";"1052";"-4601";"54849";"-59450";"-3655";"-4601";"1336";"-390";;;;;"723";"3236"
"26";"10";"2003KW03";"48494";"25565";"14229";"13039";"1190";"10970";"9789";"1181";"366";"14957";"3294";"2102";"788";"508";"12";"794";"418";"0";"58";"360";"93";"69";"24";"2065";"1032";"79";"954";"54502";"10745";"8076";"2669";"7804";"1592";"1586";"5412";"-3826";"6";"3826";"-9";"2999";"2988";"11";"21616";"12208";"9391";"2817";"9408";"8219";"1189";"1496";"524";"972";"2634";"0";"584";"1066";"315";"751";"984";"724";"366";"358";"1075";"121";"0";"954";"-6008";"48494";"-54502";"-4425";"-6008";"1592";"-9";;;;;"762";"3217"
"27";"10";"2003KW04";"56842";"32094";"16451";"15198";"1253";"15238";"13918";"1320";"405";"15654";"3926";"2451";"726";"676";"12";"1037";"415";"0";"58";"357";"94";"69";"25";"2208";"1076";"80";"1052";"58685";"13048";"10167";"2881";"8794";"2061";"2054";"5937";"-3883";"7";"3883";"110";"2959";"2949";"10";"21995";"12097";"9430";"2667";"9898";"8723";"1175";"1934";"778";"1156";"1987";"0";"584";"436";"168";"268";"967";"725";"368";"357";"1189";"137";"0";"1052";"-1843";"56842";"-58685";"328";"-1843";"2061";"110";;;;;"698";"3164"
"28";"10";"2003JJ00";"211383";"111188";"58918";"54095";"4823";"50806";"45762";"5044";"1464";"65888";"14408";"9345";"3040";"2973";"48";"3284";"1665";"0";"232";"1433";"373";"276";"97";"8516";"4168";"327";"4021";"226666";"47808";"36619";"11189";"32253";"6018";"5993";"21350";"-15357";"25";"15357";"-411";"12078";"12036";"42";"89641";"50764";"39786";"10978";"38877";"33960";"4917";"6792";"2519";"4273";"9693";"0";"2338";"3636";"1115";"2521";"3719";"2897";"1468";"1429";"4540";"519";"0";"4021";"-15283";"211383";"-226666";"-9676";"-15283";"6018";"-411";"5980";"1384";"2856";"1740";"2941";"12903"
"29";"10";"2004KW01";"51541";"25612";"14413";"13192";"1221";"10913";"9605";"1308";"286";"17675";"3636";"1814";"784";"353";"8";"669";"445";"0";"54";"391";"97";"69";"28";"2262";"1061";"144";"1057";"54713";"10932";"7910";"3022";"7781";"977";"973";"4947";"-3974";"4";"3974";"-613";"3067";"3056";"11";"22108";"12221";"9566";"2655";"9887";"8625";"1262";"1883";"606";"1277";"2768";"0";"625";"1453";"262";"1191";"690";"646";"250";"396";"1190";"133";"0";"1057";"-3172";"51541";"-54713";"-2808";"-3172";"977";"-613";;;;;"755";"3232"
"30";"10";"2004KW02";"56299";"29666";"15416";"14148";"1268";"13866";"12464";"1402";"384";"16274";"3816";"3672";"811";"1749";"10";"1102";"446";"0";"54";"392";"96";"69";"27";"2329";"1074";"135";"1120";"60080";"13531";"10309";"3222";"7925";"977";"973";"4958";"-3985";"4";"3985";"-486";"3059";"3047";"12";"24795";"14608";"11764";"2844";"10187";"8930";"1257";"1707";"666";"1041";"2686";"0";"625";"848";"155";"693";"1213";"645";"251";"394";"1256";"136";"0";"1120";"-3781";"56299";"-60080";"-3290";"-3781";"977";"-486";;;;;"775";"3223"
"31";"10";"2004KW03";"52152";"26603";"14542";"13312";"1230";"11719";"10458";"1261";"342";"16210";"3430";"3144";"789";"946";"9";"1400";"449";"0";"54";"395";"97";"69";"28";"2219";"1071";"128";"1020";"54361";"10959";"8005";"2954";"7826";"925";"921";"4903";"-3982";"4";"3982";"-399";"2941";"2931";"10";"22028";"12361";"9556";"2805";"9667";"8486";"1181";"1596";"542";"1054";"2712";"0";"625";"1001";"186";"815";"1086";"647";"252";"395";"1144";"124";"0";"1020";"-2209";"52152";"-54361";"-1683";"-2209";"925";"-399";;;;;"747";"3116"
"32";"10";"2004KW04";"59619";"32384";"17202";"15896";"1306";"14678";"13271";"1407";"504";"18240";"4155";"1902";"816";"589";"10";"487";"448";"0";"54";"394";"98";"70";"28";"2392";"1124";"124";"1144";"59483";"13278";"10072";"3206";"8811";"1514";"1510";"5553";"-4043";"4";"4043";"-207";"3115";"3104";"11";"22658";"12407";"9594";"2813";"10251";"9083";"1168";"1988";"652";"1336";"2356";"0";"624";"622";"110";"512";"1110";"647";"252";"395";"1280";"136";"0";"1144";"136";"59619";"-59483";"1443";"136";"1514";"-207";;;;;"771";"3279"
"33";"10";"2004JJ00";"219611";"114265";"61573";"56548";"5025";"51176";"45798";"5378";"1516";"68399";"15037";"10532";"3200";"3637";"37";"3658";"1788";"0";"216";"1572";"388";"277";"111";"9202";"4330";"531";"4341";"228637";"48700";"36296";"12404";"32343";"4393";"4377";"20361";"-15984";"16";"15984";"-1705";"12182";"12138";"44";"91589";"51597";"40480";"11117";"39992";"35124";"4868";"7174";"2466";"4708";"10522";"0";"2499";"3924";"713";"3211";"4099";"2585";"1005";"1580";"4870";"529";"0";"4341";"-9026";"219611";"-228637";"-6338";"-9026";"4393";"-1705";"6681";"1538";"3203";"1940";"3048";"12850"
"34";"10";"2005KW01";"53417";"27579";"14585";"13303";"1282";"12651";"11239";"1412";"343";"17559";"3645";"1891";"766";"395";"0";"730";"435";"0";"38";"397";"64";"43";"21";"2244";"1095";"97";"1052";"54646";"11114";"7969";"3145";"8141";"642";"634";"4768";"-4134";"8";"4134";"-1598";"3002";"2987";"15";"22515";"12328";"9560";"2768";"10187";"8851";"1336";"1693";"625";"1068";"2798";"0";"714";"1386";"224";"1162";"698";"1020";"186";"834";"1185";"133";"0";"1052";"-1229";"53417";"-54646";"-2185";"-1229";"642";"-1598";;;;;"737";"3163"
"35";"10";"2005KW02";"57265";"31237";"15823";"14442";"1381";"14966";"13450";"1516";"448";"16287";"3727";"3177";"829";"1042";"0";"1306";"471";"0";"43";"428";"59";"41";"18";"2307";"1113";"93";"1101";"60070";"13743";"10396";"3347";"8298";"846";"838";"4982";"-4144";"8";"4144";"-866";"2973";"2965";"8";"25315";"14929";"11758";"3171";"10386";"9054";"1332";"1569";"702";"867";"2569";"0";"474";"897";"135";"762";"1198";"242";"170";"72";"1237";"136";"0";"1101";"-2805";"57265";"-60070";"-2825";"-2805";"846";"-866";;;;;"798";"3146"
"36";"10";"2005KW03";"54611";"29398";"15847";"14520";"1327";"13062";"11702";"1360";"489";"15840";"3733";"2867";"838";"1107";"21";"901";"502";"0";"40";"462";"68";"45";"23";"2203";"1106";"88";"1009";"54619";"11136";"8064";"3072";"8190";"863";"855";"4998";"-4143";"8";"4143";"-598";"2998";"2984";"14";"22513";"12253";"9550";"2703";"10260";"9006";"1254";"1599";"627";"972";"2626";"0";"562";"1024";"166";"858";"1040";"18";"182";"-164";"1131";"122";"0";"1009";"-8";"54611";"-54619";"257";"-8";"863";"-598";;;;;"806";"3178"
"37";"10";"2005KW04";"64177";"36440";"18238";"16823";"1415";"17769";"16249";"1520";"433";"16861";"3992";"3956";"734";"1259";"31";"1932";"483";"0";"38";"445";"65";"50";"15";"2380";"1154";"91";"1135";"61532";"13470";"10146";"3324";"9194";"1400";"1392";"5599";"-4207";"8";"4207";"769";"2879";"2864";"15";"22708";"12328";"9588";"2740";"10380";"9134";"1246";"1966";"700";"1266";"2925";"0";"739";"1114";"209";"905";"1072";"741";"246";"495";"1273";"138";"0";"1135";"2645";"64177";"-61532";"4814";"2645";"1400";"769";;;;;"708";"3046"
"38";"10";"2005JJ00";"229470";"124654";"64493";"59088";"5405";"58448";"52640";"5808";"1713";"66547";"15097";"11891";"3167";"3803";"52";"4869";"1891";"0";"159";"1732";"256";"179";"77";"9134";"4468";"369";"4297";"230867";"49463";"36575";"12888";"33823";"3751";"3719";"20347";"-16628";"32";"16628";"-2293";"11852";"11800";"52";"93051";"51838";"40456";"11382";"41213";"36045";"5168";"6827";"2654";"4173";"10918";"0";"2489";"4421";"734";"3687";"4008";"2021";"784";"1237";"4826";"529";"0";"4297";"-1397";"229470";"-230867";"61";"-1397";"3751";"-2293";"7579";"1701";"4078";"1800";"3049";"12533"
"39";"10";"2006KW01";"59436";"30462";"16727";"15345";"1382";"13373";"11999";"1374";"362";"19797";"3831";"2707";"939";"840";"8";"920";"488";"0";"46";"442";"69";"39";"30";"2082";"1165";"93";"824";"59875";"11331";"8267";"3064";"8681";"990";"978";"5312";"-4334";"12";"4334";"-607";"3048";"3033";"15";"25751";"12937";"9520";"3417";"12814";"11363";"1451";"1838";"661";"1177";"2596";"0";"656";"1198";"250";"948";"742";"951";"165";"786";"962";"138";"0";"824";"-439";"59436";"-59875";"-56";"-439";"990";"-607";;;;;"905";"3157"
"40";"10";"2006KW02";"64322";"33838";"18288";"16938";"1350";"15122";"14007";"1115";"428";"18900";"4051";"4829";"842";"1775";"13";"2199";"509";"0";"49";"460";"66";"38";"28";"2129";"1176";"91";"862";"64943";"14042";"10780";"3262";"8842";"1330";"1318";"5664";"-4346";"12";"4346";"-901";"2848";"2833";"15";"28726";"15476";"11708";"3768";"13250";"11805";"1445";"1528";"660";"868";"3059";"0";"561";"854";"116";"738";"1644";"120";"178";"-58";"1003";"141";"0";"862";"-621";"64322";"-64943";"-192";"-621";"1330";"-901";;;;;"800";"2955"
"41";"10";"2006KW03";"58244";"29752";"15537";"14161";"1376";"13896";"12628";"1268";"319";"18365";"3682";"3806";"832";"1176";"13";"1785";"512";"0";"46";"466";"69";"38";"31";"2058";"1179";"86";"793";"59278";"11357";"8366";"2991";"8729";"1156";"1143";"5485";"-4342";"13";"4342";"-522";"2948";"2934";"14";"25588";"12929";"9509";"3420";"12659";"11290";"1369";"1712";"758";"954";"2909";"0";"661";"1129";"183";"946";"1119";"138";"157";"-19";"921";"128";"0";"793";"-1034";"58244";"-59278";"-400";"-1034";"1156";"-522";;;;;"789";"3065"
"42";"10";"2006KW04";"68493";"39095";"18419";"17069";"1350";"19968";"18755";"1213";"708";"18716";"4103";"3735";"802";"1279";"18";"1636";"574";"0";"44";"530";"99";"63";"36";"2171";"1220";"81";"870";"65180";"13768";"10520";"3248";"9788";"1893";"1881";"6283";"-4402";"12";"4402";"-845";"2837";"2823";"14";"26097";"13082";"9549";"3533";"13015";"11677";"1338";"1860";"704";"1156";"4008";"0";"988";"1362";"374";"988";"1658";"359";"238";"121";"1013";"143";"0";"870";"3313";"68493";"-65180";"4361";"3313";"1893";"-845";;;;;"766";"2949"
"43";"10";"2006JJ00";"250495";"133147";"68971";"63513";"5458";"62359";"57389";"4970";"1817";"75778";"15667";"15077";"3415";"5070";"52";"6540";"2083";"0";"185";"1898";"303";"178";"125";"8440";"4740";"351";"3349";"249276";"50498";"37933";"12565";"36040";"5369";"5320";"22744";"-17424";"49";"17424";"-2875";"11681";"11623";"58";"106162";"54424";"40286";"14138";"51738";"46135";"5603";"6938";"2783";"4155";"12572";"0";"2866";"4543";"923";"3620";"5163";"1568";"738";"830";"3899";"550";"0";"3349";"1219";"250495";"-249276";"3713";"1219";"5369";"-2875";"10610";"2402";"6028";"2180";"3260";"12126"
"44";"10";"2007KW01";"63576";"32060";"17608";"16248";"1360";"14078";"12812";"1266";"374";"20632";"3994";"4183";"901";"955";"21";"2306";"511";"0";"29";"482";"70";"40";"30";"2126";"1177";"89";"860";"63025";"11794";"8571";"3223";"9176";"1090";"1074";"5635";"-4561";"16";"4561";"-531";"2876";"2867";"9";"26732";"13186";"9608";"3578";"13546";"11524";"2022";"1792";"679";"1113";"3286";"0";"495";"1625";"309";"1316";"1166";"1244";"229";"1015";"1005";"145";"0";"860";"551";"63576";"-63025";"1110";"551";"1090";"-531";;;;;"876";"2960"
"45";"10";"2007KW02";"64735";"35521";"17251";"15866";"1385";"17811";"16448";"1363";"459";"18876";"4101";"3435";"915";"1611";"30";"879";"552";"0";"32";"520";"72";"41";"31";"2178";"1183";"85";"910";"67560";"14613";"11176";"3437";"9346";"1365";"1348";"5922";"-4574";"17";"4574";"-594";"2920";"2910";"10";"29628";"15756";"11816";"3940";"13872";"11862";"2010";"1778";"749";"1029";"2630";"0";"789";"722";"120";"602";"1119";"243";"209";"34";"1057";"147";"0";"910";"-2825";"64735";"-67560";"-2054";"-2825";"1365";"-594";;;;;"874";"2990"
"46";"10";"2007KW03";"58902";"31522";"16445";"15075";"1370";"14691";"13267";"1424";"386";"18142";"3656";"2885";"976";"1122";"23";"764";"543";"0";"33";"510";"53";"42";"11";"2101";"1189";"80";"832";"61731";"11827";"8679";"3148";"9213";"1117";"1100";"5669";"-4569";"17";"4569";"-498";"3053";"3043";"10";"26332";"13151";"9598";"3553";"13181";"11263";"1918";"1961";"824";"1137";"2758";"0";"738";"1002";"199";"803";"1018";"433";"186";"247";"966";"134";"0";"832";"-2829";"58902";"-61731";"-2210";"-2829";"1117";"-498";;;;;"923";"3121"
"47";"10";"2007KW04";"74435";"42754";"20731";"19257";"1474";"21360";"19936";"1424";"663";"19422";"4551";"4824";"1056";"1640";"26";"2102";"573";"0";"41";"532";"88";"45";"43";"2223";"1236";"80";"907";"68034";"14327";"10913";"3414";"10372";"1883";"1866";"6492";"-4626";"17";"4626";"-533";"3188";"3178";"10";"27193";"13191";"9637";"3554";"14002";"12115";"1887";"2443";"827";"1616";"3074";"0";"1041";"1080";"347";"733";"953";"408";"223";"185";"1053";"146";"0";"907";"6401";"74435";"-68034";"7751";"6401";"1883";"-533";;;;;"1015";"3267"
"48";"10";"2007JJ00";"261648";"141857";"72035";"66446";"5589";"67940";"62463";"5477";"1882";"77072";"16302";"15327";"3848";"5328";"100";"6051";"2179";"0";"135";"2044";"283";"168";"115";"8628";"4785";"334";"3509";"260350";"52561";"39339";"13222";"38107";"5455";"5388";"23718";"-18330";"67";"18330";"-2156";"12037";"11998";"39";"109885";"55284";"40659";"14625";"54601";"46764";"7837";"7974";"3079";"4895";"11748";"0";"3063";"4429";"975";"3454";"4256";"2328";"847";"1481";"4081";"572";"0";"3509";"1298";"261648";"-260350";"4597";"1298";"5455";"-2156";"9762";"2371";"5579";"1812";"3688";"12338"
"49";"10";"2008KW01";"69349";"33189";"17201";"15705";"1496";"15766";"14193";"1573";"222";"23221";"4133";"5927";"984";"1146";"15";"3782";"602";"0";"39";"563";"117";"47";"70";"2160";"1208";"92";"860";"68232";"12447";"8921";"3526";"9950";"1759";"1746";"6525";"-4779";"13";"4779";"-533";"3202";"3194";"8";"28321";"13895";"9876";"4019";"14426";"12183";"2243";"1943";"712";"1231";"3881";"0";"554";"1891";"379";"1512";"1436";"1468";"225";"1243";"1015";"155";"0";"860";"1117";"69349";"-68232";"2343";"1117";"1759";"-533";;;;;"969";"3314"
"50";"10";"2008KW02";"69563";"37047";"18520";"17050";"1470";"18046";"16549";"1497";"481";"20718";"4315";"4739";"1072";"2248";"28";"1391";"483";"0";"43";"440";"69";"47";"22";"2192";"1218";"87";"887";"72160";"15407";"11646";"3761";"10135";"1884";"1875";"6668";"-4793";"9";"4793";"-343";"3229";"3221";"8";"31253";"16452";"12146";"4306";"14801";"12574";"2227";"1744";"712";"1032";"2716";"0";"623";"918";"156";"762";"1175";"297";"196";"101";"1045";"158";"0";"887";"-2597";"69563";"-72160";"-1056";"-2597";"1884";"-343";;;;;"1029";"3319"
"51";"10";"2008KW03";"63447";"33907";"17573";"16120";"1453";"15842";"14367";"1475";"492";"19426";"3923";"3428";"905";"1300";"22";"1201";"578";"0";"42";"536";"58";"47";"11";"2127";"1221";"81";"825";"65132";"12473";"9035";"3438";"9998";"1038";"1028";"5818";"-4790";"10";"4790";"-659";"3202";"3194";"8";"28217";"14041";"9866";"4175";"14176";"12053";"2123";"1937";"750";"1187";"2659";"0";"552";"804";"149";"655";"1303";"509";"281";"228";"968";"143";"0";"825";"-1685";"63447";"-65132";"-1306";"-1685";"1038";"-659";;;;;"858";"3297"
"52";"10";"2008KW04";"77490";"40203";"19961";"18327";"1634";"19641";"18309";"1332";"601";"22759";"4590";"6960";"1437";"2061";"24";"3438";"670";"0";"50";"620";"63";"42";"21";"2245";"1271";"77";"897";"72895";"15129";"11378";"3751";"11231";"1602";"1592";"6435";"-4843";"10";"4843";"-299";"3395";"3386";"9";"28600";"13722";"9905";"3817";"14878";"12790";"2088";"2681";"763";"1918";"3849";"0";"1478";"1022";"219";"803";"1349";"813";"354";"459";"1051";"154";"0";"897";"4595";"77490";"-72895";"5898";"4595";"1602";"-299";;;;;"1429";"3513"
"53";"10";"2008JJ00";"279849";"144346";"73255";"67202";"6053";"69295";"63418";"5877";"1796";"86124";"16961";"21054";"4398";"6755";"89";"9812";"2333";"0";"174";"2159";"307";"183";"124";"8724";"4918";"337";"3469";"278419";"55456";"40980";"14476";"41314";"6283";"6241";"25446";"-19205";"42";"19205";"-1834";"13028";"12995";"33";"116391";"58110";"41793";"16317";"58281";"49600";"8681";"8305";"2937";"5368";"13105";"0";"3207";"4635";"903";"3732";"5263";"3087";"1056";"2031";"4079";"610";"0";"3469";"1430";"279849";"-278419";"5879";"1430";"6283";"-1834";"15071";"3275";"9341";"2455";"4285";"13443"
"54";"10";"2009KW01";"67333";"33058";"16429";"14839";"1590";"16279";"14721";"1558";"350";"22079";"4204";"5061";"1249";"1113";"5";"2694";"575";"0";"36";"539";"73";"45";"28";"2283";"1290";"112";"881";"73151";"13137";"9531";"3606";"10657";"1665";"1661";"6568";"-4907";"4";"4907";"25";"3293";"3285";"8";"30206";"14589";"10484";"4105";"15617";"13250";"2367";"2317";"787";"1530";"4092";"0";"774";"1912";"409";"1503";"1406";"1816";"263";"1553";"1036";"155";"0";"881";"-5818";"67333";"-73151";"-4128";"-5818";"1665";"25";;;;;"1259";"3482"
"55";"10";"2009KW02";"64808";"35666";"16809";"15204";"1605";"18412";"16842";"1570";"445";"17572";"4123";"4280";"1346";"1931";"4";"999";"744";"0";"40";"704";"80";"47";"33";"2343";"1298";"107";"938";"74825";"16285";"12442";"3843";"10843";"1883";"1874";"6796";"-4922";"9";"4922";"-104";"3238";"3231";"7";"33385";"17544";"12894";"4650";"15841";"13476";"2365";"2462";"819";"1643";"-24";"0";"859";"-2097";"-306";"-1791";"1214";"841";"232";"609";"1094";"156";"0";"938";"-10017";"64808";"-74825";"-8238";"-10017";"1883";"-104";;;;;"1346";"3422"
"56";"10";"2009KW03";"60155";"30770";"16150";"14592";"1558";"14111";"12582";"1529";"509";"19215";"4036";"3213";"1368";"972";"10";"863";"615";"0";"37";"578";"46";"46";"0";"2260";"1302";"99";"859";"71877";"13175";"9660";"3515";"10710";"1611";"1597";"6512";"-4915";"14";"4915";"470";"3168";"3161";"7";"30476";"15077";"10473";"4604";"15399";"13157";"2242";"2344";"850";"1494";"2566";"0";"731";"594";"65";"529";"1241";"1438";"254";"1184";"1004";"145";"0";"859";"-11722";"60155";"-71877";"-9641";"-11722";"1611";"470";;;;;"1360";"3354"
"57";"10";"2009KW04";"71646";"38160";"18758";"16963";"1795";"18891";"17344";"1547";"511";"19973";"4544";"5815";"992";"2273";"8";"2542";"685";"0";"40";"645";"74";"44";"30";"2395";"1355";"94";"946";"77627";"15982";"12153";"3829";"12018";"1748";"1725";"6702";"-4977";"23";"4977";"-545";"2824";"2817";"7";"30965";"15042";"10515";"4527";"15923";"13710";"2213";"2987";"857";"2130";"3220";"0";"933";"1156";"61";"1095";"1131";"2350";"424";"1926";"1101";"155";"0";"946";"-5981";"71646";"-77627";"-4778";"-5981";"1748";"-545";;;;;"987";"2997"
"58";"10";"2009JJ00";"263942";"137654";"68146";"61598";"6548";"67693";"61489";"6204";"1815";"78839";"16907";"18369";"4955";"6289";"27";"7098";"2619";"0";"153";"2466";"273";"182";"91";"9281";"5245";"412";"3624";"297480";"58579";"43786";"14793";"44228";"6907";"6857";"26578";"-19721";"50";"19721";"-154";"12523";"12494";"29";"125032";"62252";"44366";"17886";"62780";"53593";"9187";"10110";"3313";"6797";"9854";"0";"3297";"1565";"229";"1336";"4992";"6445";"1173";"5272";"4235";"611";"0";"3624";"-33538";"263942";"-297480";"-26785";"-33538";"6907";"-154";"10398";"2215";"6501";"1682";"4952";"13255"
"59";"10";"2010KW01";"67461";"33681";"17108";"15456";"1652";"16216";"14567";"1649";"357";"21451";"4231";"4849";"911";"1109";"11";"2818";"797";"0";"42";"755";"117";"61";"56";"2335";"1282";"92";"961";"74203";"13472";"9908";"3564";"10560";"1225";"1180";"6299";"-5119";"45";"5119";"-206";"2919";"2910";"9";"31551";"15503";"11004";"4499";"16048";"13631";"2417";"2514";"872";"1642";"3760";"0";"719";"1767";"90";"1677";"1274";"2170";"278";"1892";"1119";"158";"0";"961";"-6742";"67461";"-74203";"-5723";"-6742";"1225";"-206";;;;;"884";"3121"
"60";"10";"2010KW02";"69162";"37493";"17657";"15987";"1670";"19439";"17841";"1598";"397";"20641";"4252";"3569";"1142";"1343";"19";"1065";"863";"0";"37";"826";"110";"60";"50";"2234";"1290";"92";"852";"79460";"16725";"12939";"3786";"10780";"1788";"1753";"6882";"-5129";"35";"5129";"-152";"2887";"2879";"8";"35203";"18825";"13532";"5293";"16378";"13991";"2387";"2535";"875";"1660";"2443";"0";"720";"428";"22";"406";"1295";"1105";"270";"835";"1017";"165";"0";"852";"-10298";"69162";"-79460";"-8662";"-10298";"1788";"-152";;;;;"1119";"3107"
"61";"10";"2010KW03";"60150";"31249";"16537";"14900";"1637";"14282";"12599";"1683";"430";"19257";"4188";"2337";"995";"434";"7";"901";"756";"0";"42";"714";"110";"60";"50";"2253";"1291";"90";"872";"72451";"13511";"10032";"3479";"10648";"1186";"1152";"6291";"-5139";"34";"5139";"100";"2802";"2792";"10";"31715";"15747";"10992";"4755";"15968";"13671";"2297";"2523";"811";"1712";"2960";"0";"720";"903";"46";"857";"1337";"845";"243";"602";"1022";"150";"0";"872";"-12301";"60150";"-72451";"-11015";"-12301";"1186";"100";;;;;"977";"3052"
"62";"10";"2010KW04";"75812";"40789";"20059";"18256";"1803";"20197";"18574";"1623";"533";"21383";"4675";"5803";"881";"1996";"8";"2918";"732";"0";"42";"690";"136";"59";"77";"2294";"1342";"92";"860";"77993";"16408";"12632";"3776";"11920";"1570";"1534";"6735";"-5201";"36";"5201";"-684";"2589";"2581";"8";"32081";"15572";"11036";"4536";"16509";"14224";"2285";"2826";"876";"1950";"2755";"0";"723";"760";"38";"722";"1272";"2306";"371";"1935";"1021";"161";"0";"860";"-2181";"75812";"-77993";"-1295";"-2181";"1570";"-684";;;;;"861";"2833"
"63";"10";"2010JJ00";"272585";"143212";"71361";"64599";"6762";"70134";"63581";"6553";"1717";"82732";"17346";"16558";"3929";"4882";"45";"7702";"3148";"0";"163";"2985";"473";"240";"233";"9116";"5205";"366";"3545";"304107";"60116";"45511";"14605";"43908";"5769";"5619";"26207";"-20588";"150";"20588";"-942";"11197";"11162";"35";"130550";"65647";"46564";"19083";"64903";"55517";"9386";"10398";"3434";"6964";"11918";"0";"2882";"3858";"196";"3662";"5178";"6426";"1162";"5264";"4179";"634";"0";"3545";"-31522";"272585";"-304107";"-26695";"-31522";"5769";"-942";"10670";"2080";"7075";"1515";"3841";"12113"
"64";"10";"2011KW01";"70611";"34481";"17013";"15303";"1710";"17120";"15425";"1695";"348";"23019";"4246";"5740";"872";"915";"8";"3945";"749";"0";"34";"715";"80";"66";"14";"2296";"1349";"80";"867";"73938";"13489";"9826";"3663";"10120";"1428";"1408";"6633";"-5225";"20";"5225";"-365";"2593";"2584";"9";"32701";"16155";"11309";"4846";"16546";"14167";"2379";"2263";"859";"1404";"3553";"0";"532";"1495";"72";"1423";"1526";"1895";"285";"1610";"1036";"169";"0";"867";"-3327";"70611";"-73938";"-2264";"-3327";"1428";"-365";;;;;"849";"2818"
"65";"10";"2011KW02";"67657";"37564";"16899";"15158";"1741";"20238";"18562";"1676";"427";"19119";"4265";"3468";"788";"1268";"8";"1404";"757";"0";"34";"723";"130";"66";"64";"2354";"1339";"86";"929";"78905";"16588";"12763";"3825";"10556";"1377";"1376";"6644";"-5268";"1";"5268";"-515";"2864";"2856";"8";"36200";"19569";"14182";"5387";"16631";"14263";"2368";"2595";"851";"1744";"2526";"0";"653";"664";"72";"592";"1209";"341";"254";"87";"1105";"176";"0";"929";"-11248";"67657";"-78905";"-10386";"-11248";"1377";"-515";;;;;"761";"3086"
