"Perioden";"Leeftijd";"Totaal mannen en vrouwen";"Mannen";"Vrouwen"
"2004";"52 jaar";"218693";"110746";"107947"
"2004";"53 jaar";"220037";"111342";"108695"
"2004";"54 jaar";"222986";"113035";"109951"
"2004";"55 jaar";"229766";"116617";"113149"
"2004";"56 jaar";"241725";"122124";"119601"
"2004";"57 jaar";"248884";"126315";"122569"
"2004";"58 jaar";"178433";"90136";"88297"
"2004";"59 jaar";"185945";"93814";"92131"
"2004";"60 jaar";"175738";"88771";"86967"
"2004";"61 jaar";"161499";"81388";"80111"
"2004";"62 jaar";"153023";"76847";"76176"
"2004";"63 jaar";"156208";"77791";"78417"
"2004";"64 jaar";"149118";"73604";"75514"
"2004";"65 jaar";"144516";"71149";"73367"
"2004";"66 jaar";"134504";"65473";"69031"
"2004";"67 jaar";"132227";"64023";"68204"
"2004";"68 jaar";"127640";"61143";"66497"
"2004";"69 jaar";"124321";"58743";"65578"
"2004";"70 jaar";"119938";"55954";"63984"
"2004";"71 jaar";"120051";"55263";"64788"
"2004";"72 jaar";"114966";"52087";"62879"
"2004";"73 jaar";"113404";"50614";"62790"
"2004";"74 jaar";"105282";"45998";"59284"
"2004";"75 jaar";"101898";"43595";"58303"
"2004";"76 jaar";"94457";"39576";"54881"
"2004";"77 jaar";"91236";"37430";"53806"
"2004";"78 jaar";"85976";"34009";"51967"
"2004";"79 jaar";"82440";"31375";"51065"
"2004";"80 jaar";"78926";"29626";"49300"
"2004";"81 jaar";"71566";"25956";"45610"
"2004";"82 jaar";"66275";"23073";"43202"
"2004";"83 jaar";"61517";"20877";"40640"
"2004";"84 jaar";"46909";"15209";"31700"
"2004";"85 jaar";"39960";"12215";"27745"
"2004";"86 jaar";"36466";"10784";"25682"
"2004";"87 jaar";"31482";"8787";"22695"
"2004";"88 jaar";"26917";"7225";"19692"
"2004";"89 jaar";"23614";"6084";"17530"
"2004";"90 jaar";"19195";"4656";"14539"
"2004";"91 jaar";"15175";"3495";"11680"
"2004";"92 jaar";"11284";"2469";"8815"
"2004";"93 jaar";"8718";"1804";"6914"
"2004";"94 jaar";"6595";"1251";"5344"
"2004";"95 jaar of ouder";"13699";"2370";"11329"
"2004";"95 jaar";".";".";"."
"2004";"96 jaar";".";".";"."
"2004";"97 jaar";".";".";"."
"2004";"98 jaar";".";".";"."
"2004";"99 jaar";".";".";"."
"2004";"100 jaar";".";".";"."
"2004";"101 jaar";".";".";"."
"2004";"102 jaar";".";".";"."
"2004";"103 jaar";".";".";"."
"2004";"104 jaar";".";".";"."
"2004";"105 jaar of ouder";".";".";"."
"2005";"Totaal";"16305526";"8065979";"8239547"
"2005";"0 jaar";"193763";"99076";"94687"
"2005";"1 jaar";"201322";"103198";"98124"
"2005";"2 jaar";"202834";"103889";"98945"
"2005";"3 jaar";"204656";"104573";"100083"
"2005";"4 jaar";"208051";"106100";"101951"
"2005";"5 jaar";"203078";"104081";"98997"
"2005";"6 jaar";"201548";"103150";"98398"
"2005";"7 jaar";"195283";"99504";"95779"
"2005";"8 jaar";"193763";"99667";"94096"
"2005";"9 jaar";"194244";"99311";"94933"
"2005";"10 jaar";"199796";"102155";"97641"
"2005";"11 jaar";"199337";"101848";"97489"
"2005";"12 jaar";"201597";"103271";"98326"
"2005";"13 jaar";"204349";"104460";"99889"
"2005";"14 jaar";"204953";"105096";"99857"
"2005";"15 jaar";"197164";"100578";"96586"
"2005";"16 jaar";"195245";"99899";"95346"
"2005";"17 jaar";"196608";"100889";"95719"
"2005";"18 jaar";"196833";"100304";"96529"
"2005";"19 jaar";"193533";"98610";"94923"
"2005";"20 jaar";"191739";"97880";"93859"
"2005";"21 jaar";"188024";"95324";"92700"
"2005";"22 jaar";"190898";"96560";"94338"
"2005";"23 jaar";"197482";"99097";"98385"
"2005";"24 jaar";"201209";"101198";"100011"
"2005";"25 jaar";"196029";"98253";"97776"
"2005";"26 jaar";"198202";"99375";"98827"
"2005";"27 jaar";"196699";"98523";"98176"
"2005";"28 jaar";"199726";"100591";"99135"
"2005";"29 jaar";"202271";"101260";"101011"
"2005";"30 jaar";"212370";"106444";"105926"
"2005";"31 jaar";"221127";"110716";"110411"
"2005";"32 jaar";"240362";"120204";"120158"
"2005";"33 jaar";"252739";"127457";"125282"
"2005";"34 jaar";"264801";"133912";"130889"
"2005";"35 jaar";"271362";"137629";"133733"
"2005";"36 jaar";"260113";"131735";"128378"
"2005";"37 jaar";"258114";"131105";"127009"
"2005";"38 jaar";"259756";"132103";"127653"
"2005";"39 jaar";"264760";"134865";"129895"
"2005";"40 jaar";"269524";"137003";"132521"
"2005";"41 jaar";"265525";"134946";"130579"
"2005";"42 jaar";"261123";"132100";"129023"
"2005";"43 jaar";"258950";"130852";"128098"
"2005";"44 jaar";"252643";"127854";"124789"
"2005";"45 jaar";"250854";"126499";"124355"
"2005";"46 jaar";"244306";"123224";"121082"
"2005";"47 jaar";"239688";"120723";"118965"
"2005";"48 jaar";"236046";"119232";"116814"
"2005";"49 jaar";"230785";"115877";"114908"
"2005";"50 jaar";"227712";"114892";"112820"
"2005";"51 jaar";"224473";"113245";"111228"
"2005";"52 jaar";"225103";"113730";"111373"
"2005";"53 jaar";"217476";"109995";"107481"
"2005";"54 jaar";"218737";"110594";"108143"
"2005";"55 jaar";"221656";"112206";"109450"
"2005";"56 jaar";"228295";"115714";"112581"
"2005";"57 jaar";"240080";"121125";"118955"
"2005";"58 jaar";"247016";"125128";"121888"
"2005";"59 jaar";"177031";"89300";"87731"
"2005";"60 jaar";"184262";"92773";"91489"
"2005";"61 jaar";"174083";"87717";"86366"
"2005";"62 jaar";"159871";"80374";"79497"
"2005";"63 jaar";"151468";"75836";"75632"
"2005";"64 jaar";"154409";"76686";"77723"
"2005";"65 jaar";"147153";"72324";"74829"
"2005";"66 jaar";"142490";"69850";"72640"
"2005";"67 jaar";"132479";"64178";"68301"
"2005";"68 jaar";"130076";"62628";"67448"
"2005";"69 jaar";"125308";"59681";"65627"
"2005";"70 jaar";"121801";"57155";"64646"
"2005";"71 jaar";"117279";"54341";"62938"
"2005";"72 jaar";"117136";"53498";"63638"
"2005";"73 jaar";"111825";"50181";"61644"
"2005";"74 jaar";"109951";"48520";"61431"
"2005";"75 jaar";"101866";"44004";"57862"
"2005";"76 jaar";"98217";"41478";"56739"
"2005";"77 jaar";"90726";"37522";"53204"
"2005";"78 jaar";"87103";"35141";"51962"
"2005";"79 jaar";"81687";"31766";"49921"
"2005";"80 jaar";"77791";"29033";"48758"
"2005";"81 jaar";"73968";"27091";"46877"
"2005";"82 jaar";"66618";"23614";"43004"
"2005";"83 jaar";"61049";"20800";"40249"
"2005";"84 jaar";"56151";"18557";"37594"
"2005";"85 jaar";"42423";"13333";"29090"
"2005";"86 jaar";"35589";"10564";"25025"
"2005";"87 jaar";"32106";"9139";"22967"
"2005";"88 jaar";"27341";"7323";"20018"
"2005";"89 jaar";"22898";"5873";"17025"
"2005";"90 jaar";"19789";"4902";"14887"
"2005";"91 jaar";"15779";"3656";"12123"
"2005";"92 jaar";"12161";"2687";"9474"
"2005";"93 jaar";"8900";"1885";"7015"
"2005";"94 jaar";"6655";"1316";"5339"
"2005";"95 jaar of ouder";"14355";"2424";"11931"
"2005";"95 jaar";".";".";"."
"2005";"96 jaar";".";".";"."
"2005";"97 jaar";".";".";"."
"2005";"98 jaar";".";".";"."
"2005";"99 jaar";".";".";"."
"2005";"100 jaar";".";".";"."
"2005";"101 jaar";".";".";"."
"2005";"102 jaar";".";".";"."
"2005";"103 jaar";".";".";"."
"2005";"104 jaar";".";".";"."
"2005";"105 jaar of ouder";".";".";"."
"2006";"Totaal";"16334210";"8077407";"8256803"
"2006";"0 jaar";"187172";"95904";"91268"
"2006";"1 jaar";"193959";"99050";"94909"
"2006";"2 jaar";"200902";"102865";"98037"
"2006";"3 jaar";"202201";"103536";"98665"
"2006";"4 jaar";"203918";"104215";"99703"
"2006";"5 jaar";"207200";"105694";"101506"
"2006";"6 jaar";"202330";"103707";"98623"
"2006";"7 jaar";"200905";"102810";"98095"
"2006";"8 jaar";"194756";"99230";"95526"
"2006";"9 jaar";"193386";"99476";"93910"
"2006";"10 jaar";"193786";"99078";"94708"
"2006";"11 jaar";"199443";"102004";"97439"
"2006";"12 jaar";"199107";"101710";"97397"
"2006";"13 jaar";"201332";"103121";"98211"
"2006";"14 jaar";"204187";"104353";"99834"
"2006";"15 jaar";"204774";"104990";"99784"
"2006";"16 jaar";"197082";"100500";"96582"
"2006";"17 jaar";"195317";"99856";"95461"
"2006";"18 jaar";"196835";"100905";"95930"
"2006";"19 jaar";"197034";"100121";"96913"
"2006";"20 jaar";"193847";"98421";"95426"
"2006";"21 jaar";"192308";"97718";"94590"
"2006";"22 jaar";"188814";"95416";"93398"
"2006";"23 jaar";"191763";"96773";"94990"
"2006";"24 jaar";"198012";"99130";"98882"
"2006";"25 jaar";"201640";"101274";"100366"
"2006";"26 jaar";"196171";"98154";"98017"
"2006";"27 jaar";"198191";"99141";"99050"
"2006";"28 jaar";"196522";"98385";"98137"
"2006";"29 jaar";"199351";"100290";"99061"
"2006";"30 jaar";"201765";"100855";"100910"
"2006";"31 jaar";"211717";"105968";"105749"
"2006";"32 jaar";"220354";"110143";"110211"
"2006";"33 jaar";"239435";"119604";"119831"
"2006";"34 jaar";"251675";"126724";"124951"
"2006";"35 jaar";"263603";"133022";"130581"
"2006";"36 jaar";"270085";"136716";"133369"
"2006";"37 jaar";"258908";"130917";"127991"
"2006";"38 jaar";"257030";"130361";"126669"
"2006";"39 jaar";"258649";"131335";"127314"
"2006";"40 jaar";"263641";"134125";"129516"
"2006";"41 jaar";"268478";"136243";"132235"
"2006";"42 jaar";"264564";"134322";"130242"
"2006";"43 jaar";"260097";"131386";"128711"
"2006";"44 jaar";"257917";"130166";"127751"
"2006";"45 jaar";"251613";"127175";"124438"
"2006";"46 jaar";"249787";"125824";"123963"
"2006";"47 jaar";"243254";"122597";"120657"
"2006";"48 jaar";"238628";"120070";"118558"
"2006";"49 jaar";"234874";"118515";"116359"
"2006";"50 jaar";"229556";"115128";"114428"
"2006";"51 jaar";"226566";"114194";"112372"
"2006";"52 jaar";"223285";"112524";"110761"
"2006";"53 jaar";"223895";"113040";"110855"
"2006";"54 jaar";"216223";"109238";"106985"
"2006";"55 jaar";"217344";"109768";"107576"
"2006";"56 jaar";"220205";"111301";"108904"
"2006";"57 jaar";"226695";"114811";"111884"
"2006";"58 jaar";"238262";"120042";"118220"
"2006";"59 jaar";"245106";"124005";"121101"
"2006";"60 jaar";"175449";"88321";"87128"
"2006";"61 jaar";"182579";"91722";"90857"
"2006";"62 jaar";"172285";"86555";"85730"
"2006";"63 jaar";"158206";"79322";"78884"
"2006";"64 jaar";"149776";"74775";"75001"
"2006";"65 jaar";"152324";"75363";"76961"
"2006";"66 jaar";"145030";"70920";"74110"
"2006";"67 jaar";"140390";"68502";"71888"
"2006";"68 jaar";"130362";"62848";"67514"
"2006";"69 jaar";"127840";"61212";"66628"
"2006";"70 jaar";"122943";"58183";"64760"
"2006";"71 jaar";"119160";"55508";"63652"
"2006";"72 jaar";"114487";"52642";"61845"
"2006";"73 jaar";"114087";"51629";"62458"
"2006";"74 jaar";"108587";"48276";"60311"
"2006";"75 jaar";"106301";"46396";"59905"
"2006";"76 jaar";"98339";"41956";"56383"
"2006";"77 jaar";"94211";"39225";"54986"
"2006";"78 jaar";"86653";"35315";"51338"
"2006";"79 jaar";"82729";"32768";"49961"
"2006";"80 jaar";"77213";"29486";"47727"
"2006";"81 jaar";"73022";"26559";"46463"
"2006";"82 jaar";"68844";"24581";"44263"
"2006";"83 jaar";"61458";"21215";"40243"
"2006";"84 jaar";"55878";"18484";"37394"
"2006";"85 jaar";"50832";"16314";"34518"
"2006";"86 jaar";"37980";"11600";"26380"
"2006";"87 jaar";"31389";"8957";"22432"
"2006";"88 jaar";"27907";"7669";"20238"
"2006";"89 jaar";"23261";"5968";"17293"
"2006";"90 jaar";"19185";"4709";"14476"
"2006";"91 jaar";"16298";"3859";"12439"
"2006";"92 jaar";"12601";"2808";"9793"
"2006";"93 jaar";"9529";"1975";"7554"
"2006";"94 jaar";"6785";"1341";"5444"
"2006";"95 jaar of ouder";"14834";"2498";"12336"
"2006";"95 jaar";".";".";"."
"2006";"96 jaar";".";".";"."
"2006";"97 jaar";".";".";"."
"2006";"98 jaar";".";".";"."
"2006";"99 jaar";".";".";"."
"2006";"100 jaar";".";".";"."
"2006";"101 jaar";".";".";"."
"2006";"102 jaar";".";".";"."
"2006";"103 jaar";".";".";"."
"2006";"104 jaar";".";".";"."
"2006";"105 jaar of ouder";".";".";"."
"2007";"Totaal";"16357992";"8088514";"8269478"
"2007";"0 jaar";"184425";"94628";"89797"
"2007";"1 jaar";"187237";"95879";"91358"
"2007";"2 jaar";"193486";"98795";"94691"
"2007";"3 jaar";"200292";"102502";"97790"
"2007";"4 jaar";"201441";"103110";"98331"
"2007";"5 jaar";"203070";"103786";"99284"
"2007";"6 jaar";"206442";"105293";"101149"
"2007";"7 jaar";"201728";"103411";"98317"
"2007";"8 jaar";"200332";"102511";"97821"
"2007";"9 jaar";"194425";"99057";"95368"
"2007";"10 jaar";"193053";"99300";"93753"
"2007";"11 jaar";"193557";"98962";"94595"
"2007";"12 jaar";"199162";"101862";"97300"
"2007";"13 jaar";"198843";"101592";"97251"
"2007";"14 jaar";"201122";"103032";"98090"
"2007";"15 jaar";"204019";"104244";"99775"
"2007";"16 jaar";"204730";"104964";"99766"
"2007";"17 jaar";"197088";"100501";"96587"
"2007";"18 jaar";"195474";"99876";"95598"
"2007";"19 jaar";"197177";"100848";"96329"
"2007";"20 jaar";"197397";"100087";"97310"
"2007";"21 jaar";"194090";"98256";"95834"
"2007";"22 jaar";"192980";"97756";"95224"
"2007";"23 jaar";"189525";"95531";"93994"
"2007";"24 jaar";"192043";"96758";"95285"
"2007";"25 jaar";"198016";"99011";"99005"
"2007";"26 jaar";"201543";"101185";"100358"
"2007";"27 jaar";"196122";"98066";"98056"
"2007";"28 jaar";"197902";"98929";"98973"
"2007";"29 jaar";"195894";"97955";"97939"
"2007";"30 jaar";"198682";"99831";"98851"
"2007";"31 jaar";"201079";"100439";"100640"
"2007";"32 jaar";"210806";"105391";"105415"
"2007";"33 jaar";"219220";"109403";"109817"
"2007";"34 jaar";"238361";"118959";"119402"
"2007";"35 jaar";"250631";"126059";"124572"
"2007";"36 jaar";"262450";"132235";"130215"
"2007";"37 jaar";"268804";"135864";"132940"
"2007";"38 jaar";"257643";"130123";"127520"
"2007";"39 jaar";"255948";"129656";"126292"
"2007";"40 jaar";"257449";"130545";"126904"
"2007";"41 jaar";"262504";"133354";"129150"
"2007";"42 jaar";"267298";"135432";"131866"
"2007";"43 jaar";"263501";"133575";"129926"
"2007";"44 jaar";"259072";"130757";"128315"
"2007";"45 jaar";"256966";"129562";"127404"
"2007";"46 jaar";"250473";"126424";"124049"
"2007";"47 jaar";"248624";"125088";"123536"
"2007";"48 jaar";"242208";"121941";"120267"
"2007";"49 jaar";"237498";"119389";"118109"
"2007";"50 jaar";"233770";"117826";"115944"
"2007";"51 jaar";"228436";"114457";"113979"
"2007";"52 jaar";"225290";"113404";"111886"
"2007";"53 jaar";"222074";"111856";"110218"
"2007";"54 jaar";"222658";"112296";"110362"
"2007";"55 jaar";"214882";"108488";"106394"
"2007";"56 jaar";"215916";"108904";"107012"
"2007";"57 jaar";"218682";"110398";"108284"
"2007";"58 jaar";"225047";"113840";"111207"
"2007";"59 jaar";"236515";"118996";"117519"
"2007";"60 jaar";"243069";"122767";"120302"
"2007";"61 jaar";"173827";"87335";"86492"
"2007";"62 jaar";"180773";"90574";"90199"
"2007";"63 jaar";"170390";"85380";"85010"
"2007";"64 jaar";"156479";"78219";"78260"
"2007";"65 jaar";"147934";"73599";"74335"
"2007";"66 jaar";"150280";"74069";"76211"
"2007";"67 jaar";"142966";"69635";"73331"
"2007";"68 jaar";"138168";"67084";"71084"
"2007";"69 jaar";"128144";"61465";"66679"
"2007";"70 jaar";"125524";"59709";"65815"
"2007";"71 jaar";"120383";"56592";"63791"
"2007";"72 jaar";"116493";"53868";"62625"
"2007";"73 jaar";"111664";"50928";"60736"
"2007";"74 jaar";"110901";"49735";"61166"
"2007";"75 jaar";"105259";"46368";"58891"
"2007";"76 jaar";"102719";"44358";"58361"
"2007";"77 jaar";"94500";"39800";"54700"
"2007";"78 jaar";"90111";"36968";"53143"
"2007";"79 jaar";"82464";"33039";"49425"
"2007";"80 jaar";"78310";"30415";"47895"
"2007";"81 jaar";"72612";"27197";"45415"
"2007";"82 jaar";"68139";"24244";"43895"
"2007";"83 jaar";"63775";"22191";"41584"
"2007";"84 jaar";"56318";"18993";"37325"
"2007";"85 jaar";"50727";"16384";"34343"
"2007";"86 jaar";"45412";"14074";"31338"
"2007";"87 jaar";"33531";"9878";"23653"
"2007";"88 jaar";"27305";"7508";"19797"
"2007";"89 jaar";"23886";"6333";"17553"
"2007";"90 jaar";"19562";"4868";"14694"
"2007";"91 jaar";"15712";"3686";"12026"
"2007";"92 jaar";"13222";"2977";"10245"
"2007";"93 jaar";"9885";"2082";"7803"
"2007";"94 jaar";"7228";"1434";"5794"
"2007";"95 jaar of ouder";"15218";"2579";"12639"
"2007";"95 jaar";".";".";"."
"2007";"96 jaar";".";".";"."
"2007";"97 jaar";".";".";"."
"2007";"98 jaar";".";".";"."
"2007";"99 jaar";".";".";"."
"2007";"100 jaar";".";".";"."
"2007";"101 jaar";".";".";"."
"2007";"102 jaar";".";".";"."
"2007";"103 jaar";".";".";"."
"2007";"104 jaar";".";".";"."
"2007";"105 jaar of ouder";".";".";"."
"2008";"Totaal";"16405399";"8112073";"8293326"
"2008";"0 jaar";"180762";"92212";"88550"
"2008";"1 jaar";"184697";"94737";"89960"
"2008";"2 jaar";"187173";"95788";"91385"
"2008";"3 jaar";"193175";"98583";"94592"
"2008";"4 jaar";"199920";"102303";"97617"
"2008";"5 jaar";"200896";"102861";"98035"
"2008";"6 jaar";"202601";"103559";"99042"
"2008";"7 jaar";"206097";"105151";"100946"
"2008";"8 jaar";"201458";"103248";"98210"
"2008";"9 jaar";"200093";"102381";"97712"
"2008";"10 jaar";"194269";"98999";"95270"
"2008";"11 jaar";"193026";"99306";"93720"
"2008";"12 jaar";"193508";"98971";"94537"
"2008";"13 jaar";"199132";"101850";"97282"
"2008";"14 jaar";"198917";"101653";"97264"
"2008";"15 jaar";"201167";"103066";"98101"
"2008";"16 jaar";"204250";"104322";"99928"
"2008";"17 jaar";"204971";"105077";"99894"
"2008";"18 jaar";"197693";"100773";"96920"
"2008";"19 jaar";"196645";"100248";"96397"
"2008";"20 jaar";"198534";"101223";"97311"
"2008";"21 jaar";"198833";"100443";"98390"
"2008";"22 jaar";"195373";"98582";"96791"
"2008";"23 jaar";"194383";"98327";"96056"
"2008";"24 jaar";"190634";"96022";"94612"
"2008";"25 jaar";"193264";"97285";"95979"
"2008";"26 jaar";"199093";"99556";"99537"
"2008";"27 jaar";"202251";"101405";"100846"
"2008";"28 jaar";"196597";"98308";"98289"
"2008";"29 jaar";"198501";"99167";"99334"
"2008";"30 jaar";"195896";"97877";"98019"
"2008";"31 jaar";"198645";"99708";"98937"
"2008";"32 jaar";"201048";"100453";"100595"
"2008";"33 jaar";"210546";"105216";"105330"
"2008";"34 jaar";"218846";"109215";"109631"
"2008";"35 jaar";"237886";"118639";"119247"
"2008";"36 jaar";"250019";"125709";"124310"
"2008";"37 jaar";"261709";"131718";"129991"
"2008";"38 jaar";"267993";"135385";"132608"
"2008";"39 jaar";"257012";"129682";"127330"
"2008";"40 jaar";"255160";"129122";"126038"
"2008";"41 jaar";"256748";"130096";"126652"
"2008";"42 jaar";"261722";"132863";"128859"
"2008";"43 jaar";"266525";"134974";"131551"
"2008";"44 jaar";"262749";"133141";"129608"
"2008";"45 jaar";"258270";"130223";"128047"
"2008";"46 jaar";"256047";"128944";"127103"
"2008";"47 jaar";"249676";"125925";"123751"
"2008";"48 jaar";"247740";"124556";"123184"
"2008";"49 jaar";"241280";"121393";"119887"
"2008";"50 jaar";"236586";"118863";"117723"
"2008";"51 jaar";"232821";"117285";"115536"
"2008";"52 jaar";"227366";"113852";"113514"
"2008";"53 jaar";"224177";"112782";"111395"
"2008";"54 jaar";"220903";"111108";"109795"
"2008";"55 jaar";"221370";"111554";"109816"
"2008";"56 jaar";"213644";"107754";"105890"
"2008";"57 jaar";"214508";"108072";"106436"
"2008";"58 jaar";"217130";"109458";"107672"
"2008";"59 jaar";"223359";"112801";"110558"
"2008";"60 jaar";"234567";"117800";"116767"
"2008";"61 jaar";"240914";"121477";"119437"
"2008";"62 jaar";"172184";"86318";"85866"
"2008";"63 jaar";"178934";"89427";"89507"
"2008";"64 jaar";"168680";"84318";"84362"
"2008";"65 jaar";"154591";"77022";"77569"
"2008";"66 jaar";"145916";"72305";"73611"
"2008";"67 jaar";"148227";"72748";"75479"
"2008";"68 jaar";"140833";"68325";"72508"
"2008";"69 jaar";"135892";"65675";"70217"
"2008";"70 jaar";"125805";"60003";"65802"
"2008";"71 jaar";"123104";"58170";"64934"
"2008";"72 jaar";"117788";"55007";"62781"
"2008";"73 jaar";"113670";"52190";"61480"
"2008";"74 jaar";"108668";"49147";"59521"
"2008";"75 jaar";"107616";"47800";"59816"
"2008";"76 jaar";"101781";"44305";"57476"
"2008";"77 jaar";"98929";"42183";"56746"
"2008";"78 jaar";"90581";"37624";"52957"
"2008";"79 jaar";"85936";"34660";"51276"
"2008";"80 jaar";"78299";"30861";"47438"
"2008";"81 jaar";"73890";"28154";"45736"
"2008";"82 jaar";"67988";"24908";"43080"
"2008";"83 jaar";"63215";"21984";"41231"
"2008";"84 jaar";"58571";"19813";"38758"
"2008";"85 jaar";"51239";"16813";"34426"
"2008";"86 jaar";"45668";"14342";"31326"
"2008";"87 jaar";"40263";"12095";"28168"
"2008";"88 jaar";"29334";"8292";"21042"
"2008";"89 jaar";"23587";"6238";"17349"
"2008";"90 jaar";"20092";"5072";"15020"
"2008";"91 jaar";"16195";"3840";"12355"
"2008";"92 jaar";"12722";"2815";"9907"
"2008";"93 jaar";"10630";"2290";"8340"
"2008";"94 jaar";"7692";"1543";"6149"
"2008";"95 jaar of ouder";"16104";"2735";"13369"
"2008";"95 jaar";".";".";"."
"2008";"96 jaar";".";".";"."
"2008";"97 jaar";".";".";"."
"2008";"98 jaar";".";".";"."
"2008";"99 jaar";".";".";"."
"2008";"100 jaar";".";".";"."
"2008";"101 jaar";".";".";"."
"2008";"102 jaar";".";".";"."
"2008";"103 jaar";".";".";"."
"2008";"104 jaar";".";".";"."
"2008";"105 jaar of ouder";".";".";"."
"2009";"Totaal";"16485787";"8156396";"8329391"
"2009";"0 jaar";"184408";"94691";"89717"
"2009";"1 jaar";"181569";"92606";"88963"
"2009";"2 jaar";"185053";"94857";"90196"
"2009";"3 jaar";"187324";"95888";"91436"
"2009";"4 jaar";"193202";"98630";"94572"
"2009";"5 jaar";"199816";"102276";"97540"
"2009";"6 jaar";"200712";"102762";"97950"
"2009";"7 jaar";"202523";"103510";"99013"
"2009";"8 jaar";"206110";"105166";"100944"
"2009";"9 jaar";"201473";"103282";"98191"
"2009";"10 jaar";"200150";"102407";"97743"
"2009";"11 jaar";"194448";"99103";"95345"
"2009";"12 jaar";"193216";"99403";"93813"
"2009";"13 jaar";"193746";"99109";"94637"
"2009";"14 jaar";"199308";"101951";"97357"
"2009";"15 jaar";"199068";"101718";"97350"
"2009";"16 jaar";"201494";"103270";"98224"
"2009";"17 jaar";"204621";"104492";"100129"
"2009";"18 jaar";"205908";"105437";"100471"
"2009";"19 jaar";"199436";"101335";"98101"
"2009";"20 jaar";"198920";"101018";"97902"
"2009";"21 jaar";"201112";"102211";"98901"
"2009";"22 jaar";"201497";"101445";"100052"
"2009";"23 jaar";"198198";"99895";"98303"
"2009";"24 jaar";"197132";"99748";"97384"
"2009";"25 jaar";"193216";"97342";"95874"
"2009";"26 jaar";"195383";"98461";"96922"
"2009";"27 jaar";"200982";"100717";"100265"
"2009";"28 jaar";"204156";"102466";"101690"
"2009";"29 jaar";"198236";"99390";"98846"
"2009";"30 jaar";"199377";"99655";"99722"
"2009";"31 jaar";"196957";"98512";"98445"
"2009";"32 jaar";"199327";"100067";"99260"
"2009";"33 jaar";"201739";"100852";"100887"
"2009";"34 jaar";"211020";"105478";"105542"
"2009";"35 jaar";"219239";"109448";"109791"
"2009";"36 jaar";"238000";"118714";"119286"
"2009";"37 jaar";"250022";"125675";"124347"
"2009";"38 jaar";"261601";"131637";"129964"
"2009";"39 jaar";"267747";"135188";"132559"
"2009";"40 jaar";"256790";"129541";"127249"
"2009";"41 jaar";"254774";"128903";"125871"
"2009";"42 jaar";"256551";"129949";"126602"
"2009";"43 jaar";"261342";"132603";"128739"
"2009";"44 jaar";"266112";"134725";"131387"
"2009";"45 jaar";"262189";"132771";"129418"
"2009";"46 jaar";"257799";"129940";"127859"
"2009";"47 jaar";"255462";"128554";"126908"
"2009";"48 jaar";"249102";"125587";"123515"
"2009";"49 jaar";"246996";"124151";"122845"
"2009";"50 jaar";"240523";"120953";"119570"
"2009";"51 jaar";"235743";"118345";"117398"
"2009";"52 jaar";"231871";"116704";"115167"
"2009";"53 jaar";"226360";"113275";"113085"
"2009";"54 jaar";"223183";"112232";"110951"
"2009";"55 jaar";"219914";"110536";"109378"
"2009";"56 jaar";"220105";"110811";"109294"
"2009";"57 jaar";"212354";"106995";"105359"
"2009";"58 jaar";"213145";"107273";"105872"
"2009";"59 jaar";"215614";"108580";"107034"
"2009";"60 jaar";"221563";"111739";"109824"
"2009";"61 jaar";"232554";"116600";"115954"
"2009";"62 jaar";"238756";"120170";"118586"
"2009";"63 jaar";"170560";"85339";"85221"
"2009";"64 jaar";"177164";"88353";"88811"
"2009";"65 jaar";"166541";"83025";"83516"
"2009";"66 jaar";"152559";"75730";"76829"
"2009";"67 jaar";"143990";"71083";"72907"
"2009";"68 jaar";"146016";"71374";"74642"
"2009";"69 jaar";"138653";"66958";"71695"
"2009";"70 jaar";"133592";"64235";"69357"
"2009";"71 jaar";"123457";"58567";"64890"
"2009";"72 jaar";"120528";"56630";"63898"
"2009";"73 jaar";"115068";"53359";"61709"
"2009";"74 jaar";"110865";"50525";"60340"
"2009";"75 jaar";"105524";"47308";"58216"
"2009";"76 jaar";"104270";"45827";"58443"
"2009";"77 jaar";"98153";"42222";"55931"
"2009";"78 jaar";"94840";"39912";"54928"
"2009";"79 jaar";"86551";"35393";"51158"
"2009";"80 jaar";"81534";"32389";"49145"
"2009";"81 jaar";"73920";"28681";"45239"
"2009";"82 jaar";"69072";"25797";"43275"
"2009";"83 jaar";"63186";"22657";"40529"
"2009";"84 jaar";"58109";"19665";"38444"
"2009";"85 jaar";"53444";"17609";"35835"
"2009";"86 jaar";"46113";"14711";"31402"
"2009";"87 jaar";"40657";"12454";"28203"
"2009";"88 jaar";"35158";"10219";"24939"
"2009";"89 jaar";"25253";"6882";"18371"
"2009";"90 jaar";"19966";"5077";"14889"
"2009";"91 jaar";"16653";"4041";"12612"
"2009";"92 jaar";"13088";"2965";"10123"
"2009";"93 jaar";"10049";"2101";"7948"
"2009";"94 jaar";"8164";"1683";"6481"
"2009";"95 jaar of ouder";"16842";"2876";"13966"
"2009";"95 jaar";".";".";"."
"2009";"96 jaar";".";".";"."
"2009";"97 jaar";".";".";"."
"2009";"98 jaar";".";".";"."
"2009";"99 jaar";".";".";"."
"2009";"100 jaar";".";".";"."
"2009";"101 jaar";".";".";"."
"2009";"102 jaar";".";".";"."
"2009";"103 jaar";".";".";"."
"2009";"104 jaar";".";".";"."
"2009";"105 jaar of ouder";".";".";"."
